date,location,new_cases,new_deaths,total_cases,total_deaths
20/1/20,Qatar,0,0,0,0
21/1/20,Qatar,0,0,0,0
22/1/20,Qatar,0,0,0,0
23/1/20,Qatar,0,0,0,0
24/1/20,Qatar,0,0,0,0
25/1/20,Qatar,0,0,0,0
26/1/20,Qatar,0,0,0,0
27/1/20,Qatar,0,0,0,0
28/1/20,Qatar,0,0,0,0
29/1/20,Qatar,0,0,0,0
30/1/20,Qatar,0,0,0,0
31/1/20,Qatar,0,0,0,0
1/2/20,Qatar,0,0,0,0
2/2/20,Qatar,0,0,0,0
3/2/20,Qatar,0,0,0,0
4/2/20,Qatar,0,0,0,0
5/2/20,Qatar,0,0,0,0
6/2/20,Qatar,0,0,0,0
7/2/20,Qatar,0,0,0,0
8/2/20,Qatar,0,0,0,0
9/2/20,Qatar,0,0,0,0
10/2/20,Qatar,0,0,0,0
11/2/20,Qatar,0,0,0,0
12/2/20,Qatar,0,0,0,0
13/2/20,Qatar,0,0,0,0
14/2/20,Qatar,0,0,0,0
15/2/20,Qatar,0,0,0,0
16/2/20,Qatar,0,0,0,0
17/2/20,Qatar,0,0,0,0
18/2/20,Qatar,0,0,0,0
19/2/20,Qatar,0,0,0,0
20/2/20,Qatar,0,0,0,0
21/2/20,Qatar,0,0,0,0
22/2/20,Qatar,0,0,0,0
23/2/20,Qatar,0,0,0,0
24/2/20,Qatar,0,0,0,0
25/2/20,Qatar,0,0,0,0
26/2/20,Qatar,0,0,0,0
27/2/20,Qatar,0,0,0,0
28/2/20,Qatar,0,0,0,0
29/2/20,Qatar,0,0,0,0
1/3/20,Qatar,1,0,1,0
2/3/20,Qatar,2,0,3,0
4/3/20,Qatar,5,0,8,0
7/3/20,Qatar,3,0,11,0
8/3/20,Qatar,1,0,12,0
9/3/20,Qatar,3,0,15,0
10/3/20,Qatar,3,0,18,0
11/3/20,Qatar,6,0,24,0
12/3/20,Qatar,238,0,262,0
14/3/20,Qatar,58,0,320,0
15/3/20,Qatar,17,0,337,0
16/3/20,Qatar,64,0,401,0
17/3/20,Qatar,38,0,439,0
18/3/20,Qatar,3,0,442,0
19/3/20,Qatar,10,0,452,0
20/3/20,Qatar,8,0,460,0
21/3/20,Qatar,10,0,470,0
22/3/20,Qatar,11,0,481,0
23/3/20,Qatar,13,0,494,0
24/3/20,Qatar,7,0,501,0
25/3/20,Qatar,25,0,526,0
26/3/20,Qatar,11,0,537,0
27/3/20,Qatar,12,0,549,0
28/3/20,Qatar,13,0,562,0
29/3/20,Qatar,28,1,590,1
30/3/20,Qatar,44,0,634,1
31/3/20,Qatar,59,0,693,1
1/4/20,Qatar,88,1,781,2
2/4/20,Qatar,54,0,835,2
3/4/20,Qatar,114,1,949,3
4/4/20,Qatar,0,0,949,3
5/4/20,Qatar,376,0,1325,3
6/4/20,Qatar,279,1,1604,4
7/4/20,Qatar,228,0,1832,4
8/4/20,Qatar,225,2,2057,6
9/4/20,Qatar,153,0,2210,6
10/4/20,Qatar,166,0,2376,6
11/4/20,Qatar,136,0,2512,6
12/4/20,Qatar,216,0,2728,6
13/4/20,Qatar,251,1,2979,7
14/4/20,Qatar,252,0,3231,7
15/4/20,Qatar,197,0,3428,7
16/4/20,Qatar,283,0,3711,7
17/4/20,Qatar,392,0,4103,7
18/4/20,Qatar,560,0,4663,7
19/4/20,Qatar,345,1,5008,8
20/4/20,Qatar,440,0,5448,8
21/4/20,Qatar,567,1,6015,9
22/4/20,Qatar,518,0,6533,9
23/4/20,Qatar,608,1,7141,10
24/4/20,Qatar,623,0,7764,10
25/4/20,Qatar,761,0,8525,10
26/4/20,Qatar,833,0,9358,10
27/4/20,Qatar,929,0,10287,10
28/4/20,Qatar,957,0,11244,10
29/4/20,Qatar,677,0,11921,10
30/4/20,Qatar,643,0,12564,10
1/5/20,Qatar,845,0,13409,10
2/5/20,Qatar,687,2,14096,12
3/5/20,Qatar,776,0,14872,12
4/5/20,Qatar,679,0,15551,12
5/5/20,Qatar,640,0,16191,12
6/5/20,Qatar,951,0,17142,12
7/5/20,Qatar,830,0,17972,12
8/5/20,Qatar,918,0,18890,12
9/5/20,Qatar,1311,0,20201,12
10/5/20,Qatar,1130,1,21331,13
11/5/20,Qatar,1189,1,22520,14
12/5/20,Qatar,1103,0,23623,14
13/5/20,Qatar,1526,0,25149,14
14/5/20,Qatar,1390,0,26539,14
15/5/20,Qatar,1733,0,28272,14
16/5/20,Qatar,1153,0,29425,14
31/12/19,Romania,0,0,0,0
1/1/20,Romania,0,0,0,0
2/1/20,Romania,0,0,0,0
3/1/20,Romania,0,0,0,0
4/1/20,Romania,0,0,0,0
5/1/20,Romania,0,0,0,0
6/1/20,Romania,0,0,0,0
7/1/20,Romania,0,0,0,0
8/1/20,Romania,0,0,0,0
9/1/20,Romania,0,0,0,0
10/1/20,Romania,0,0,0,0
11/1/20,Romania,0,0,0,0
12/1/20,Romania,0,0,0,0
13/1/20,Romania,0,0,0,0
14/1/20,Romania,0,0,0,0
15/1/20,Romania,0,0,0,0
16/1/20,Romania,0,0,0,0
17/1/20,Romania,0,0,0,0
18/1/20,Romania,0,0,0,0
19/1/20,Romania,0,0,0,0
20/1/20,Romania,0,0,0,0
21/1/20,Romania,0,0,0,0
22/1/20,Romania,0,0,0,0
23/1/20,Romania,0,0,0,0
24/1/20,Romania,0,0,0,0
25/1/20,Romania,0,0,0,0
26/1/20,Romania,0,0,0,0
27/1/20,Romania,0,0,0,0
28/1/20,Romania,0,0,0,0
29/1/20,Romania,0,0,0,0
30/1/20,Romania,0,0,0,0
31/1/20,Romania,0,0,0,0
1/2/20,Romania,0,0,0,0
2/2/20,Romania,0,0,0,0
3/2/20,Romania,0,0,0,0
4/2/20,Romania,0,0,0,0
5/2/20,Romania,0,0,0,0
6/2/20,Romania,0,0,0,0
7/2/20,Romania,0,0,0,0
8/2/20,Romania,0,0,0,0
9/2/20,Romania,0,0,0,0
10/2/20,Romania,0,0,0,0
11/2/20,Romania,0,0,0,0
12/2/20,Romania,0,0,0,0
13/2/20,Romania,0,0,0,0
14/2/20,Romania,0,0,0,0
15/2/20,Romania,0,0,0,0
16/2/20,Romania,0,0,0,0
17/2/20,Romania,0,0,0,0
18/2/20,Romania,0,0,0,0
19/2/20,Romania,0,0,0,0
20/2/20,Romania,0,0,0,0
21/2/20,Romania,0,0,0,0
22/2/20,Romania,0,0,0,0
23/2/20,Romania,0,0,0,0
24/2/20,Romania,0,0,0,0
25/2/20,Romania,0,0,0,0
26/2/20,Romania,0,0,0,0
27/2/20,Romania,1,0,1,0
28/2/20,Romania,0,0,1,0
29/2/20,Romania,2,0,3,0
1/3/20,Romania,0,0,3,0
2/3/20,Romania,0,0,3,0
4/3/20,Romania,1,0,4,0
6/3/20,Romania,2,0,6,0
7/3/20,Romania,1,0,7,0
8/3/20,Romania,6,0,13,0
9/3/20,Romania,2,0,15,0
10/3/20,Romania,2,0,17,0
11/3/20,Romania,8,0,25,0
12/3/20,Romania,20,0,45,0
13/3/20,Romania,19,0,64,0
14/3/20,Romania,25,0,89,0
15/3/20,Romania,24,0,113,0
16/3/20,Romania,26,0,139,0
17/3/20,Romania,45,0,184,0
18/3/20,Romania,33,0,217,0
19/3/20,Romania,43,0,260,0
20/3/20,Romania,17,0,277,0
21/3/20,Romania,31,0,308,0
22/3/20,Romania,59,0,367,0
23/3/20,Romania,66,2,433,2
24/3/20,Romania,143,5,576,7
25/3/20,Romania,186,4,762,11
26/3/20,Romania,144,2,906,13
27/3/20,Romania,123,4,1029,17
28/3/20,Romania,263,7,1292,24
29/3/20,Romania,160,5,1452,29
30/3/20,Romania,308,11,1760,40
31/3/20,Romania,192,4,1952,44
1/4/20,Romania,293,25,2245,69
2/4/20,Romania,215,16,2460,85
3/4/20,Romania,278,9,2738,94
4/4/20,Romania,445,39,3183,133
5/4/20,Romania,430,8,3613,141
6/4/20,Romania,251,7,3864,148
7/4/20,Romania,193,9,4057,157
8/4/20,Romania,360,25,4417,182
9/4/20,Romania,344,27,4761,209
10/4/20,Romania,441,20,5202,229
11/4/20,Romania,265,28,5467,257
12/4/20,Romania,523,25,5990,282
13/4/20,Romania,310,24,6300,306
14/4/20,Romania,333,12,6633,318
15/4/20,Romania,246,26,6879,344
16/4/20,Romania,337,28,7216,372
17/4/20,Romania,491,15,7707,387
18/4/20,Romania,360,13,8067,400
19/4/20,Romania,351,17,8418,417
20/4/20,Romania,328,17,8746,434
21/4/20,Romania,190,17,8936,451
22/4/20,Romania,306,32,9242,483
23/4/20,Romania,468,25,9710,508
24/4/20,Romania,386,19,10096,527
25/4/20,Romania,321,25,10417,552
26/4/20,Romania,218,23,10635,575
27/4/20,Romania,401,33,11036,608
28/4/20,Romania,303,23,11339,631
29/4/20,Romania,277,19,11616,650
30/4/20,Romania,362,25,11978,675
1/5/20,Romania,262,42,12240,717
2/5/20,Romania,327,27,12567,744
3/5/20,Romania,165,27,12732,771
4/5/20,Romania,431,9,13163,780
5/5/20,Romania,349,23,13512,803
6/5/20,Romania,325,24,13837,827
7/5/20,Romania,270,31,14107,858
8/5/20,Romania,392,18,14499,876
9/5/20,Romania,312,22,14811,898
10/5/20,Romania,320,28,15131,926
11/5/20,Romania,231,26,15362,952
12/5/20,Romania,226,20,15588,972
13/5/20,Romania,190,30,15778,1002
14/5/20,Romania,224,14,16002,1016
15/5/20,Romania,245,30,16247,1046
16/5/20,Romania,190,10,16437,1056
31/12/19,Russia,0,0,0,0
1/1/20,Russia,0,0,0,0
2/1/20,Russia,0,0,0,0
3/1/20,Russia,0,0,0,0
4/1/20,Russia,0,0,0,0
5/1/20,Russia,0,0,0,0
6/1/20,Russia,0,0,0,0
7/1/20,Russia,0,0,0,0
8/1/20,Russia,0,0,0,0
9/1/20,Russia,0,0,0,0
10/1/20,Russia,0,0,0,0
11/1/20,Russia,0,0,0,0
12/1/20,Russia,0,0,0,0
13/1/20,Russia,0,0,0,0
14/1/20,Russia,0,0,0,0
15/1/20,Russia,0,0,0,0
16/1/20,Russia,0,0,0,0
17/1/20,Russia,0,0,0,0
18/1/20,Russia,0,0,0,0
19/1/20,Russia,0,0,0,0
20/1/20,Russia,0,0,0,0
21/1/20,Russia,0,0,0,0
22/1/20,Russia,0,0,0,0
23/1/20,Russia,0,0,0,0
24/1/20,Russia,0,0,0,0
25/1/20,Russia,0,0,0,0
26/1/20,Russia,0,0,0,0
27/1/20,Russia,0,0,0,0
28/1/20,Russia,0,0,0,0
29/1/20,Russia,0,0,0,0
30/1/20,Russia,0,0,0,0
31/1/20,Russia,0,0,0,0
1/2/20,Russia,2,0,2,0
2/2/20,Russia,0,0,2,0
3/2/20,Russia,0,0,2,0
4/2/20,Russia,0,0,2,0
5/2/20,Russia,0,0,2,0
6/2/20,Russia,0,0,2,0
7/2/20,Russia,0,0,2,0
8/2/20,Russia,0,0,2,0
9/2/20,Russia,0,0,2,0
10/2/20,Russia,0,0,2,0
11/2/20,Russia,0,0,2,0
12/2/20,Russia,0,0,2,0
13/2/20,Russia,0,0,2,0
14/2/20,Russia,0,0,2,0
15/2/20,Russia,0,0,2,0
16/2/20,Russia,0,0,2,0
17/2/20,Russia,0,0,2,0
18/2/20,Russia,0,0,2,0
19/2/20,Russia,0,0,2,0
20/2/20,Russia,0,0,2,0
21/2/20,Russia,0,0,2,0
22/2/20,Russia,0,0,2,0
23/2/20,Russia,0,0,2,0
24/2/20,Russia,0,0,2,0
25/2/20,Russia,0,0,2,0
26/2/20,Russia,0,0,2,0
27/2/20,Russia,0,0,2,0
28/2/20,Russia,0,0,2,0
29/2/20,Russia,0,0,2,0
1/3/20,Russia,0,0,2,0
2/3/20,Russia,0,0,2,0
3/3/20,Russia,1,0,3,0
4/3/20,Russia,1,0,4,0
5/3/20,Russia,0,0,4,0
6/3/20,Russia,0,0,4,0
7/3/20,Russia,6,0,10,0
8/3/20,Russia,0,0,10,0
9/3/20,Russia,0,0,10,0
10/3/20,Russia,0,0,10,0
11/3/20,Russia,0,0,10,0
12/3/20,Russia,15,0,25,0
13/3/20,Russia,5,0,30,0
14/3/20,Russia,15,0,45,0
15/3/20,Russia,14,0,59,0
16/3/20,Russia,4,0,63,0
17/3/20,Russia,30,0,93,0
18/3/20,Russia,21,0,114,0
19/3/20,Russia,33,0,147,0
20/3/20,Russia,52,0,199,0
21/3/20,Russia,54,0,253,0
22/3/20,Russia,53,0,306,0
23/3/20,Russia,132,0,438,0
24/3/20,Russia,0,0,438,0
25/3/20,Russia,57,0,495,0
26/3/20,Russia,163,0,658,0
27/3/20,Russia,182,2,840,2
28/3/20,Russia,196,2,1036,4
29/3/20,Russia,228,1,1264,5
30/3/20,Russia,270,3,1534,8
31/3/20,Russia,302,2,1836,10
1/4/20,Russia,501,7,2337,17
2/4/20,Russia,440,7,2777,24
3/4/20,Russia,771,6,3548,30
4/4/20,Russia,601,4,4149,34
5/4/20,Russia,582,9,4731,43
6/4/20,Russia,658,2,5389,45
7/4/20,Russia,954,2,6343,47
8/4/20,Russia,1154,11,7497,58
9/4/20,Russia,1175,5,8672,63
10/4/20,Russia,1459,13,10131,76
11/4/20,Russia,1786,18,11917,94
12/4/20,Russia,1667,12,13584,106
13/4/20,Russia,2186,24,15770,130
14/4/20,Russia,2558,18,18328,148
15/4/20,Russia,2774,22,21102,170
16/4/20,Russia,3388,28,24490,198
17/4/20,Russia,3448,34,27938,232
18/4/20,Russia,4070,41,32008,273
19/4/20,Russia,4785,40,36793,313
20/4/20,Russia,6060,48,42853,361
21/4/20,Russia,4268,44,47121,405
22/4/20,Russia,5642,51,52763,456
23/4/20,Russia,5236,57,57999,513
24/4/20,Russia,4774,42,62773,555
25/4/20,Russia,5849,60,68622,615
26/4/20,Russia,5966,66,74588,681
27/4/20,Russia,6361,66,80949,747
28/4/20,Russia,6198,48,87147,795
29/4/20,Russia,6411,72,93558,867
30/4/20,Russia,5841,105,99399,972
1/5/20,Russia,7099,101,106498,1073
2/5/20,Russia,7933,96,114431,1169
3/5/20,Russia,9623,53,124054,1222
4/5/20,Russia,10633,58,134687,1280
5/5/20,Russia,10581,76,145268,1356
6/5/20,Russia,10102,95,155370,1451
7/5/20,Russia,10559,86,165929,1537
8/5/20,Russia,11231,88,177160,1625
9/5/20,Russia,10699,98,187859,1723
10/5/20,Russia,10817,104,198676,1827
11/5/20,Russia,11012,88,209688,1915
12/5/20,Russia,11656,94,221344,2009
13/5/20,Russia,10899,107,232243,2116
14/5/20,Russia,10028,96,242271,2212
15/5/20,Russia,9974,93,252245,2305
16/5/20,Russia,10598,113,262843,2418
15/3/20,Rwanda,1,0,1,0
16/3/20,Rwanda,4,0,5,0
17/3/20,Rwanda,0,0,5,0
18/3/20,Rwanda,2,0,7,0
19/3/20,Rwanda,4,0,11,0
20/3/20,Rwanda,0,0,11,0
21/3/20,Rwanda,6,0,17,0
22/3/20,Rwanda,0,0,17,0
23/3/20,Rwanda,2,0,19,0
24/3/20,Rwanda,17,0,36,0
25/3/20,Rwanda,4,0,40,0
26/3/20,Rwanda,1,0,41,0
27/3/20,Rwanda,9,0,50,0
28/3/20,Rwanda,4,0,54,0
29/3/20,Rwanda,6,0,60,0
30/3/20,Rwanda,10,0,70,0
31/3/20,Rwanda,0,0,70,0
1/4/20,Rwanda,5,0,75,0
2/4/20,Rwanda,7,0,82,0
3/4/20,Rwanda,0,0,82,0
4/4/20,Rwanda,7,0,89,0
5/4/20,Rwanda,13,0,102,0
6/4/20,Rwanda,2,0,104,0
7/4/20,Rwanda,1,0,105,0
8/4/20,Rwanda,0,0,105,0
9/4/20,Rwanda,5,0,110,0
10/4/20,Rwanda,3,0,113,0
11/4/20,Rwanda,5,0,118,0
12/4/20,Rwanda,2,0,120,0
13/4/20,Rwanda,6,0,126,0
14/4/20,Rwanda,1,0,127,0
15/4/20,Rwanda,7,0,134,0
16/4/20,Rwanda,2,0,136,0
17/4/20,Rwanda,2,0,138,0
18/4/20,Rwanda,5,0,143,0
19/4/20,Rwanda,1,0,144,0
20/4/20,Rwanda,3,0,147,0
21/4/20,Rwanda,0,0,147,0
22/4/20,Rwanda,3,0,150,0
23/4/20,Rwanda,3,0,153,0
24/4/20,Rwanda,1,0,154,0
25/4/20,Rwanda,22,0,176,0
26/4/20,Rwanda,7,0,183,0
27/4/20,Rwanda,8,0,191,0
28/4/20,Rwanda,16,0,207,0
29/4/20,Rwanda,5,0,212,0
30/4/20,Rwanda,13,0,225,0
1/5/20,Rwanda,18,0,243,0
2/5/20,Rwanda,6,0,249,0
3/5/20,Rwanda,6,0,255,0
4/5/20,Rwanda,4,0,259,0
5/5/20,Rwanda,2,0,261,0
6/5/20,Rwanda,0,0,261,0
7/5/20,Rwanda,7,0,268,0
8/5/20,Rwanda,3,0,271,0
9/5/20,Rwanda,2,0,273,0
10/5/20,Rwanda,7,0,280,0
11/5/20,Rwanda,4,0,284,0
12/5/20,Rwanda,1,0,285,0
13/5/20,Rwanda,1,0,286,0
14/5/20,Rwanda,1,0,287,0
15/5/20,Rwanda,0,0,287,0
16/5/20,Rwanda,0,0,287,0
26/3/20,Saint Kitts and Nevis,2,0,2,0
27/3/20,Saint Kitts and Nevis,0,0,2,0
28/3/20,Saint Kitts and Nevis,0,0,2,0
29/3/20,Saint Kitts and Nevis,0,0,2,0
30/3/20,Saint Kitts and Nevis,5,0,7,0
31/3/20,Saint Kitts and Nevis,0,0,7,0
1/4/20,Saint Kitts and Nevis,1,0,8,0
2/4/20,Saint Kitts and Nevis,0,0,8,0
3/4/20,Saint Kitts and Nevis,0,0,8,0
4/4/20,Saint Kitts and Nevis,1,0,9,0
5/4/20,Saint Kitts and Nevis,1,0,10,0
6/4/20,Saint Kitts and Nevis,0,0,10,0
7/4/20,Saint Kitts and Nevis,1,0,11,0
8/4/20,Saint Kitts and Nevis,0,0,11,0
9/4/20,Saint Kitts and Nevis,0,0,11,0
10/4/20,Saint Kitts and Nevis,0,0,11,0
11/4/20,Saint Kitts and Nevis,1,0,12,0
12/4/20,Saint Kitts and Nevis,0,0,12,0
13/4/20,Saint Kitts and Nevis,0,0,12,0
14/4/20,Saint Kitts and Nevis,0,0,12,0
15/4/20,Saint Kitts and Nevis,2,0,14,0
16/4/20,Saint Kitts and Nevis,0,0,14,0
17/4/20,Saint Kitts and Nevis,0,0,14,0
18/4/20,Saint Kitts and Nevis,0,0,14,0
19/4/20,Saint Kitts and Nevis,0,0,14,0
20/4/20,Saint Kitts and Nevis,1,0,15,0
21/4/20,Saint Kitts and Nevis,0,0,15,0
22/4/20,Saint Kitts and Nevis,0,0,15,0
23/4/20,Saint Kitts and Nevis,0,0,15,0
24/4/20,Saint Kitts and Nevis,0,0,15,0
25/4/20,Saint Kitts and Nevis,0,0,15,0
26/4/20,Saint Kitts and Nevis,0,0,15,0
27/4/20,Saint Kitts and Nevis,0,0,15,0
28/4/20,Saint Kitts and Nevis,0,0,15,0
29/4/20,Saint Kitts and Nevis,0,0,15,0
30/4/20,Saint Kitts and Nevis,0,0,15,0
1/5/20,Saint Kitts and Nevis,0,0,15,0
2/5/20,Saint Kitts and Nevis,0,0,15,0
3/5/20,Saint Kitts and Nevis,0,0,15,0
4/5/20,Saint Kitts and Nevis,0,0,15,0
5/5/20,Saint Kitts and Nevis,0,0,15,0
6/5/20,Saint Kitts and Nevis,0,0,15,0
7/5/20,Saint Kitts and Nevis,0,0,15,0
8/5/20,Saint Kitts and Nevis,0,0,15,0
9/5/20,Saint Kitts and Nevis,0,0,15,0
10/5/20,Saint Kitts and Nevis,0,0,15,0
11/5/20,Saint Kitts and Nevis,0,0,15,0
12/5/20,Saint Kitts and Nevis,0,0,15,0
13/5/20,Saint Kitts and Nevis,0,0,15,0
14/5/20,Saint Kitts and Nevis,0,0,15,0
15/5/20,Saint Kitts and Nevis,0,0,15,0
16/5/20,Saint Kitts and Nevis,0,0,15,0
15/3/20,Saint Lucia,2,0,2,0
16/3/20,Saint Lucia,0,0,2,0
17/3/20,Saint Lucia,0,0,2,0
18/3/20,Saint Lucia,0,0,2,0
19/3/20,Saint Lucia,0,0,2,0
20/3/20,Saint Lucia,0,0,2,0
21/3/20,Saint Lucia,0,0,2,0
22/3/20,Saint Lucia,0,0,2,0
23/3/20,Saint Lucia,0,0,2,0
24/3/20,Saint Lucia,0,0,2,0
25/3/20,Saint Lucia,0,0,2,0
26/3/20,Saint Lucia,1,0,3,0
27/3/20,Saint Lucia,0,0,3,0
28/3/20,Saint Lucia,0,0,3,0
29/3/20,Saint Lucia,1,0,4,0
30/3/20,Saint Lucia,5,0,9,0
31/3/20,Saint Lucia,0,0,9,0
1/4/20,Saint Lucia,4,0,13,0
2/4/20,Saint Lucia,0,0,13,0
3/4/20,Saint Lucia,0,0,13,0
4/4/20,Saint Lucia,0,0,13,0
5/4/20,Saint Lucia,1,0,14,0
6/4/20,Saint Lucia,0,0,14,0
7/4/20,Saint Lucia,0,0,14,0
8/4/20,Saint Lucia,0,0,14,0
9/4/20,Saint Lucia,0,0,14,0
10/4/20,Saint Lucia,0,0,14,0
11/4/20,Saint Lucia,1,0,15,0
12/4/20,Saint Lucia,0,0,15,0
13/4/20,Saint Lucia,0,0,15,0
14/4/20,Saint Lucia,0,0,15,0
15/4/20,Saint Lucia,0,0,15,0
16/4/20,Saint Lucia,0,0,15,0
17/4/20,Saint Lucia,0,0,15,0
18/4/20,Saint Lucia,0,0,15,0
19/4/20,Saint Lucia,0,0,15,0
20/4/20,Saint Lucia,0,0,15,0
21/4/20,Saint Lucia,0,0,15,0
22/4/20,Saint Lucia,0,0,15,0
23/4/20,Saint Lucia,0,0,15,0
24/4/20,Saint Lucia,0,0,15,0
25/4/20,Saint Lucia,0,0,15,0
26/4/20,Saint Lucia,0,0,15,0
27/4/20,Saint Lucia,0,0,15,0
28/4/20,Saint Lucia,0,0,15,0
29/4/20,Saint Lucia,0,0,15,0
30/4/20,Saint Lucia,2,0,17,0
1/5/20,Saint Lucia,0,0,17,0
2/5/20,Saint Lucia,0,0,17,0
3/5/20,Saint Lucia,0,0,17,0
4/5/20,Saint Lucia,1,0,18,0
5/5/20,Saint Lucia,0,0,18,0
6/5/20,Saint Lucia,0,0,18,0
7/5/20,Saint Lucia,0,0,18,0
8/5/20,Saint Lucia,0,0,18,0
9/5/20,Saint Lucia,0,0,18,0
10/5/20,Saint Lucia,0,0,18,0
11/5/20,Saint Lucia,0,0,18,0
12/5/20,Saint Lucia,0,0,18,0
13/5/20,Saint Lucia,0,0,18,0
14/5/20,Saint Lucia,0,0,18,0
15/5/20,Saint Lucia,0,0,18,0
16/5/20,Saint Lucia,0,0,18,0
13/3/20,Saint Vincent and the Grenadines,1,0,1,0
25/3/20,Saint Vincent and the Grenadines,0,0,1,0
26/3/20,Saint Vincent and the Grenadines,0,0,1,0
27/3/20,Saint Vincent and the Grenadines,0,0,1,0
28/3/20,Saint Vincent and the Grenadines,0,0,1,0
29/3/20,Saint Vincent and the Grenadines,0,0,1,0
30/3/20,Saint Vincent and the Grenadines,0,0,1,0
31/3/20,Saint Vincent and the Grenadines,0,0,1,0
1/4/20,Saint Vincent and the Grenadines,0,0,1,0
2/4/20,Saint Vincent and the Grenadines,1,0,2,0
3/4/20,Saint Vincent and the Grenadines,0,0,2,0
4/4/20,Saint Vincent and the Grenadines,5,0,7,0
5/4/20,Saint Vincent and the Grenadines,0,0,7,0
6/4/20,Saint Vincent and the Grenadines,0,0,7,0
7/4/20,Saint Vincent and the Grenadines,0,0,7,0
8/4/20,Saint Vincent and the Grenadines,1,0,8,0
9/4/20,Saint Vincent and the Grenadines,0,0,8,0
10/4/20,Saint Vincent and the Grenadines,4,0,12,0
11/4/20,Saint Vincent and the Grenadines,0,0,12,0
12/4/20,Saint Vincent and the Grenadines,0,0,12,0
13/4/20,Saint Vincent and the Grenadines,0,0,12,0
14/4/20,Saint Vincent and the Grenadines,0,0,12,0
15/4/20,Saint Vincent and the Grenadines,0,0,12,0
16/4/20,Saint Vincent and the Grenadines,0,0,12,0
17/4/20,Saint Vincent and the Grenadines,0,0,12,0
18/4/20,Saint Vincent and the Grenadines,0,0,12,0
19/4/20,Saint Vincent and the Grenadines,0,0,12,0
20/4/20,Saint Vincent and the Grenadines,0,0,12,0
21/4/20,Saint Vincent and the Grenadines,0,0,12,0
22/4/20,Saint Vincent and the Grenadines,0,0,12,0
23/4/20,Saint Vincent and the Grenadines,1,0,13,0
24/4/20,Saint Vincent and the Grenadines,0,0,13,0
25/4/20,Saint Vincent and the Grenadines,1,0,14,0
26/4/20,Saint Vincent and the Grenadines,0,0,14,0
27/4/20,Saint Vincent and the Grenadines,0,0,14,0
28/4/20,Saint Vincent and the Grenadines,1,0,15,0
29/4/20,Saint Vincent and the Grenadines,1,0,16,0
30/4/20,Saint Vincent and the Grenadines,0,0,16,0
1/5/20,Saint Vincent and the Grenadines,0,0,16,0
2/5/20,Saint Vincent and the Grenadines,0,0,16,0
3/5/20,Saint Vincent and the Grenadines,0,0,16,0
4/5/20,Saint Vincent and the Grenadines,1,0,17,0
5/5/20,Saint Vincent and the Grenadines,0,0,17,0
6/5/20,Saint Vincent and the Grenadines,0,0,17,0
7/5/20,Saint Vincent and the Grenadines,0,0,17,0
8/5/20,Saint Vincent and the Grenadines,0,0,17,0
9/5/20,Saint Vincent and the Grenadines,0,0,17,0
10/5/20,Saint Vincent and the Grenadines,0,0,17,0
11/5/20,Saint Vincent and the Grenadines,0,0,17,0
12/5/20,Saint Vincent and the Grenadines,0,0,17,0
13/5/20,Saint Vincent and the Grenadines,0,0,17,0
14/5/20,Saint Vincent and the Grenadines,0,0,17,0
15/5/20,Saint Vincent and the Grenadines,0,0,17,0
16/5/20,Saint Vincent and the Grenadines,0,0,17,0
31/12/19,San Marino,0,0,0,0
1/1/20,San Marino,0,0,0,0
2/1/20,San Marino,0,0,0,0
3/1/20,San Marino,0,0,0,0
4/1/20,San Marino,0,0,0,0
5/1/20,San Marino,0,0,0,0
6/1/20,San Marino,0,0,0,0
7/1/20,San Marino,0,0,0,0
8/1/20,San Marino,0,0,0,0
9/1/20,San Marino,0,0,0,0
10/1/20,San Marino,0,0,0,0
11/1/20,San Marino,0,0,0,0
12/1/20,San Marino,0,0,0,0
13/1/20,San Marino,0,0,0,0
14/1/20,San Marino,0,0,0,0
15/1/20,San Marino,0,0,0,0
16/1/20,San Marino,0,0,0,0
17/1/20,San Marino,0,0,0,0
18/1/20,San Marino,0,0,0,0
19/1/20,San Marino,0,0,0,0
20/1/20,San Marino,0,0,0,0
21/1/20,San Marino,0,0,0,0
22/1/20,San Marino,0,0,0,0
23/1/20,San Marino,0,0,0,0
24/1/20,San Marino,0,0,0,0
25/1/20,San Marino,0,0,0,0
26/1/20,San Marino,0,0,0,0
27/1/20,San Marino,0,0,0,0
28/1/20,San Marino,0,0,0,0
29/1/20,San Marino,0,0,0,0
30/1/20,San Marino,0,0,0,0
31/1/20,San Marino,0,0,0,0
1/2/20,San Marino,0,0,0,0
2/2/20,San Marino,0,0,0,0
3/2/20,San Marino,0,0,0,0
4/2/20,San Marino,0,0,0,0
5/2/20,San Marino,0,0,0,0
6/2/20,San Marino,0,0,0,0
7/2/20,San Marino,0,0,0,0
8/2/20,San Marino,0,0,0,0
9/2/20,San Marino,0,0,0,0
10/2/20,San Marino,0,0,0,0
11/2/20,San Marino,0,0,0,0
12/2/20,San Marino,0,0,0,0
13/2/20,San Marino,0,0,0,0
14/2/20,San Marino,0,0,0,0
15/2/20,San Marino,0,0,0,0
16/2/20,San Marino,0,0,0,0
17/2/20,San Marino,0,0,0,0
18/2/20,San Marino,0,0,0,0
19/2/20,San Marino,0,0,0,0
20/2/20,San Marino,0,0,0,0
21/2/20,San Marino,0,0,0,0
22/2/20,San Marino,0,0,0,0
23/2/20,San Marino,0,0,0,0
