State,district,State and District,date,confirmed,active,recovered,deceased,New Confirmed,New active,New recovered,New deceased,State_Code
Meghalaya,North Garo Hills,"North Garo Hills, Meghalaya",5/15/2020,0,0,0,0,0,0,0,0,ML
Meghalaya,North Garo Hills,"North Garo Hills, Meghalaya",5/16/2020,0,0,0,0,0,0,0,0,ML
Meghalaya,Ribhoi,"Ribhoi, Meghalaya",5/13/2020,0,0,0,0,0,0,0,0,ML
Meghalaya,Ribhoi,"Ribhoi, Meghalaya",5/14/2020,0,0,0,0,0,0,0,0,ML
Meghalaya,Ribhoi,"Ribhoi, Meghalaya",5/15/2020,0,0,0,0,0,0,0,0,ML
Meghalaya,Ribhoi,"Ribhoi, Meghalaya",5/16/2020,0,0,0,0,0,0,0,0,ML
Meghalaya,South Garo Hills,"South Garo Hills, Meghalaya",5/13/2020,0,0,0,0,0,0,0,0,ML
Meghalaya,South Garo Hills,"South Garo Hills, Meghalaya",5/14/2020,0,0,0,0,0,0,0,0,ML
Meghalaya,South Garo Hills,"South Garo Hills, Meghalaya",5/15/2020,0,0,0,0,0,0,0,0,ML
Meghalaya,South Garo Hills,"South Garo Hills, Meghalaya",5/16/2020,0,0,0,0,0,0,0,0,ML
Meghalaya,South West Garo Hills,"South West Garo Hills, Meghalaya",5/13/2020,0,0,0,0,0,0,0,0,ML
Meghalaya,South West Garo Hills,"South West Garo Hills, Meghalaya",5/14/2020,0,0,0,0,0,0,0,0,ML
Meghalaya,South West Garo Hills,"South West Garo Hills, Meghalaya",5/15/2020,0,0,0,0,0,0,0,0,ML
Meghalaya,South West Garo Hills,"South West Garo Hills, Meghalaya",5/16/2020,0,0,0,0,0,0,0,0,ML
Meghalaya,South West Khasi Hills,"South West Khasi Hills, Meghalaya",5/13/2020,0,0,0,0,0,0,0,0,ML
Meghalaya,South West Khasi Hills,"South West Khasi Hills, Meghalaya",5/14/2020,0,0,0,0,0,0,0,0,ML
Meghalaya,South West Khasi Hills,"South West Khasi Hills, Meghalaya",5/15/2020,0,0,0,0,0,0,0,0,ML
Meghalaya,South West Khasi Hills,"South West Khasi Hills, Meghalaya",5/16/2020,0,0,0,0,0,0,0,0,ML
Meghalaya,Unknown,"Unknown, Meghalaya",4/21/2020,5,5,0,0,5,5,0,0,ML
Meghalaya,Unknown,"Unknown, Meghalaya",4/22/2020,5,5,0,0,0,0,0,0,ML
Meghalaya,Unknown,"Unknown, Meghalaya",4/23/2020,5,5,0,0,0,0,0,0,ML
Meghalaya,Unknown,"Unknown, Meghalaya",4/24/2020,5,4,0,1,0,-1,0,1,ML
Meghalaya,Unknown,"Unknown, Meghalaya",4/25/2020,5,4,0,1,0,0,0,0,ML
Meghalaya,Unknown,"Unknown, Meghalaya",4/26/2020,5,4,0,1,0,0,0,0,ML
Meghalaya,Unknown,"Unknown, Meghalaya",4/27/2020,5,4,0,1,0,0,0,0,ML
Meghalaya,Unknown,"Unknown, Meghalaya",4/28/2020,5,0,0,1,0,-4,0,0,ML
Meghalaya,Unknown,"Unknown, Meghalaya",4/29/2020,1,0,0,0,-4,0,0,-1,ML
Meghalaya,Unknown,"Unknown, Meghalaya",4/30/2020,1,0,0,0,0,0,0,0,ML
Meghalaya,West Garo Hills,"West Garo Hills, Meghalaya",5/13/2020,0,0,0,0,0,0,0,0,ML
Meghalaya,West Garo Hills,"West Garo Hills, Meghalaya",5/14/2020,0,0,0,0,0,0,0,0,ML
Meghalaya,West Garo Hills,"West Garo Hills, Meghalaya",5/15/2020,0,0,0,0,0,0,0,0,ML
Meghalaya,West Garo Hills,"West Garo Hills, Meghalaya",5/16/2020,0,0,0,0,0,0,0,0,ML
Meghalaya,West Jaintia Hills,"West Jaintia Hills, Meghalaya",5/13/2020,0,0,0,0,0,0,0,0,ML
Meghalaya,West Jaintia Hills,"West Jaintia Hills, Meghalaya",5/14/2020,0,0,0,0,0,0,0,0,ML
Meghalaya,West Jaintia Hills,"West Jaintia Hills, Meghalaya",5/15/2020,0,0,0,0,0,0,0,0,ML
Meghalaya,West Jaintia Hills,"West Jaintia Hills, Meghalaya",5/16/2020,0,0,0,0,0,0,0,0,ML
Meghalaya,West Khasi Hills,"West Khasi Hills, Meghalaya",5/13/2020,0,0,0,0,0,0,0,0,ML
Meghalaya,West Khasi Hills,"West Khasi Hills, Meghalaya",5/14/2020,0,0,0,0,0,0,0,0,ML
Meghalaya,West Khasi Hills,"West Khasi Hills, Meghalaya",5/15/2020,0,0,0,0,0,0,0,0,ML
Meghalaya,West Khasi Hills,"West Khasi Hills, Meghalaya",5/16/2020,0,0,0,0,0,0,0,0,ML
Mizoram,Aizawl,"Aizawl, Mizoram",4/21/2020,1,1,0,0,1,1,0,0,MZ
Mizoram,Aizawl,"Aizawl, Mizoram",4/22/2020,1,1,0,0,0,0,0,0,MZ
Mizoram,Aizawl,"Aizawl, Mizoram",4/23/2020,1,1,0,0,0,0,0,0,MZ
Mizoram,Aizawl,"Aizawl, Mizoram",4/24/2020,1,1,0,0,0,0,0,0,MZ
Mizoram,Aizawl,"Aizawl, Mizoram",4/25/2020,1,1,0,0,0,0,0,0,MZ
Mizoram,Aizawl,"Aizawl, Mizoram",4/26/2020,1,1,0,0,0,0,0,0,MZ
Mizoram,Aizawl,"Aizawl, Mizoram",4/27/2020,1,1,0,0,0,0,0,0,MZ
Mizoram,Aizawl,"Aizawl, Mizoram",4/28/2020,1,1,0,0,0,0,0,0,MZ
Mizoram,Aizawl,"Aizawl, Mizoram",4/29/2020,1,1,0,0,0,0,0,0,MZ
Mizoram,Aizawl,"Aizawl, Mizoram",4/30/2020,1,1,0,0,0,0,0,0,MZ
Mizoram,Aizawl,"Aizawl, Mizoram",5/1/2020,1,1,0,0,0,0,0,0,MZ
Mizoram,Aizawl,"Aizawl, Mizoram",5/2/2020,1,1,0,0,0,0,0,0,MZ
Mizoram,Aizawl,"Aizawl, Mizoram",5/3/2020,1,1,0,0,0,0,0,0,MZ
Mizoram,Aizawl,"Aizawl, Mizoram",5/4/2020,1,1,0,0,0,0,0,0,MZ
Mizoram,Aizawl,"Aizawl, Mizoram",5/5/2020,1,0,1,0,0,-1,1,0,MZ
Mizoram,Aizawl,"Aizawl, Mizoram",5/6/2020,1,0,1,0,0,0,0,0,MZ
Mizoram,Aizawl,"Aizawl, Mizoram",5/7/2020,1,0,1,0,0,0,0,0,MZ
Mizoram,Aizawl,"Aizawl, Mizoram",5/8/2020,1,0,1,0,0,0,0,0,MZ
Mizoram,Aizawl,"Aizawl, Mizoram",5/9/2020,1,0,1,0,0,0,0,0,MZ
Mizoram,Aizawl,"Aizawl, Mizoram",5/10/2020,1,0,1,0,0,0,0,0,MZ
Mizoram,Aizawl,"Aizawl, Mizoram",5/11/2020,1,0,1,0,0,0,0,0,MZ
Mizoram,Aizawl,"Aizawl, Mizoram",5/12/2020,1,0,1,0,0,0,0,0,MZ
Mizoram,Aizawl,"Aizawl, Mizoram",5/13/2020,1,0,1,0,0,0,0,0,MZ
Mizoram,Aizawl,"Aizawl, Mizoram",5/14/2020,1,0,1,0,0,0,0,0,MZ
Mizoram,Aizawl,"Aizawl, Mizoram",5/15/2020,1,0,1,0,0,0,0,0,MZ
Mizoram,Aizawl,"Aizawl, Mizoram",5/16/2020,1,0,1,0,0,0,0,0,MZ
Mizoram,Champhai,"Champhai, Mizoram",5/13/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Champhai,"Champhai, Mizoram",5/14/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Champhai,"Champhai, Mizoram",5/15/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Champhai,"Champhai, Mizoram",5/16/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Hnahthial,"Hnahthial, Mizoram",5/13/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Hnahthial,"Hnahthial, Mizoram",5/14/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Hnahthial,"Hnahthial, Mizoram",5/15/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Hnahthial,"Hnahthial, Mizoram",5/16/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Khawzawl,"Khawzawl, Mizoram",5/13/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Khawzawl,"Khawzawl, Mizoram",5/14/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Khawzawl,"Khawzawl, Mizoram",5/15/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Khawzawl,"Khawzawl, Mizoram",5/16/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Kolasib,"Kolasib, Mizoram",5/13/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Kolasib,"Kolasib, Mizoram",5/14/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Kolasib,"Kolasib, Mizoram",5/15/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Kolasib,"Kolasib, Mizoram",5/16/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Lawngtlai,"Lawngtlai, Mizoram",5/13/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Lawngtlai,"Lawngtlai, Mizoram",5/14/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Lawngtlai,"Lawngtlai, Mizoram",5/15/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Lawngtlai,"Lawngtlai, Mizoram",5/16/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Lunglei,"Lunglei, Mizoram",5/13/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Lunglei,"Lunglei, Mizoram",5/14/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Lunglei,"Lunglei, Mizoram",5/15/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Lunglei,"Lunglei, Mizoram",5/16/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Mamit,"Mamit, Mizoram",5/13/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Mamit,"Mamit, Mizoram",5/14/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Mamit,"Mamit, Mizoram",5/15/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Mamit,"Mamit, Mizoram",5/16/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Saiha,"Saiha, Mizoram",5/13/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Saiha,"Saiha, Mizoram",5/14/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Saiha,"Saiha, Mizoram",5/15/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Saiha,"Saiha, Mizoram",5/16/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Saitual,"Saitual, Mizoram",5/13/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Saitual,"Saitual, Mizoram",5/14/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Saitual,"Saitual, Mizoram",5/15/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Saitual,"Saitual, Mizoram",5/16/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Serchhip,"Serchhip, Mizoram",5/13/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Serchhip,"Serchhip, Mizoram",5/14/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Serchhip,"Serchhip, Mizoram",5/15/2020,0,0,0,0,0,0,0,0,MZ
Mizoram,Serchhip,"Serchhip, Mizoram",5/16/2020,0,0,0,0,0,0,0,0,MZ
Nagaland,Dimapur,"Dimapur, Nagaland",5/13/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Dimapur,"Dimapur, Nagaland",5/14/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Dimapur,"Dimapur, Nagaland",5/15/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Dimapur,"Dimapur, Nagaland",5/16/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Kiphire,"Kiphire, Nagaland",5/13/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Kiphire,"Kiphire, Nagaland",5/14/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Kiphire,"Kiphire, Nagaland",5/15/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Kiphire,"Kiphire, Nagaland",5/16/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Kohima,"Kohima, Nagaland",5/13/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Kohima,"Kohima, Nagaland",5/14/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Kohima,"Kohima, Nagaland",5/15/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Kohima,"Kohima, Nagaland",5/16/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Longleng,"Longleng, Nagaland",5/13/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Longleng,"Longleng, Nagaland",5/14/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Longleng,"Longleng, Nagaland",5/15/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Longleng,"Longleng, Nagaland",5/16/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Mokokchung,"Mokokchung, Nagaland",5/13/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Mokokchung,"Mokokchung, Nagaland",5/14/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Mokokchung,"Mokokchung, Nagaland",5/15/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Mokokchung,"Mokokchung, Nagaland",5/16/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Mon,"Mon, Nagaland",5/13/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Mon,"Mon, Nagaland",5/14/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Mon,"Mon, Nagaland",5/15/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Mon,"Mon, Nagaland",5/16/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Peren,"Peren, Nagaland",5/13/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Peren,"Peren, Nagaland",5/14/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Peren,"Peren, Nagaland",5/15/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Peren,"Peren, Nagaland",5/16/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Phek,"Phek, Nagaland",5/13/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Phek,"Phek, Nagaland",5/14/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Phek,"Phek, Nagaland",5/15/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Phek,"Phek, Nagaland",5/16/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Tuensang,"Tuensang, Nagaland",5/13/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Tuensang,"Tuensang, Nagaland",5/14/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Tuensang,"Tuensang, Nagaland",5/15/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Tuensang,"Tuensang, Nagaland",5/16/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Wokha,"Wokha, Nagaland",5/13/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Wokha,"Wokha, Nagaland",5/14/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Wokha,"Wokha, Nagaland",5/15/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Wokha,"Wokha, Nagaland",5/16/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Zunheboto,"Zunheboto, Nagaland",5/13/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Zunheboto,"Zunheboto, Nagaland",5/14/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Zunheboto,"Zunheboto, Nagaland",5/15/2020,0,0,0,0,0,0,0,0,NL
Nagaland,Zunheboto,"Zunheboto, Nagaland",5/16/2020,0,0,0,0,0,0,0,0,NL
Odisha,Angul,"Angul, Odisha",5/10/2020,15,15,0,0,15,15,0,0,OR
Odisha,Angul,"Angul, Odisha",5/11/2020,15,15,0,0,0,0,0,0,OR
Odisha,Angul,"Angul, Odisha",5/12/2020,15,15,0,0,0,0,0,0,OR
Odisha,Angul,"Angul, Odisha",5/13/2020,15,15,0,0,0,0,0,0,OR
Odisha,Angul,"Angul, Odisha",5/14/2020,15,15,0,0,0,0,0,0,OR
Odisha,Angul,"Angul, Odisha",5/15/2020,15,15,0,0,0,0,0,0,OR
Odisha,Angul,"Angul, Odisha",5/16/2020,15,15,0,0,0,0,0,0,OR
Odisha,Balangir,"Balangir, Odisha",5/1/2020,2,2,0,0,2,2,0,0,OR
Odisha,Balangir,"Balangir, Odisha",5/2/2020,2,2,0,0,0,0,0,0,OR
Odisha,Balangir,"Balangir, Odisha",5/3/2020,2,2,0,0,0,0,0,0,OR
Odisha,Balangir,"Balangir, Odisha",5/4/2020,2,2,0,0,0,0,0,0,OR
Odisha,Balangir,"Balangir, Odisha",5/5/2020,2,2,0,0,0,0,0,0,OR
Odisha,Balangir,"Balangir, Odisha",5/6/2020,2,2,0,0,0,0,0,0,OR
Odisha,Balangir,"Balangir, Odisha",5/7/2020,2,2,0,0,0,0,0,0,OR
Odisha,Balangir,"Balangir, Odisha",5/8/2020,2,2,0,0,0,0,0,0,OR
Odisha,Balangir,"Balangir, Odisha",5/9/2020,2,2,0,0,0,0,0,0,OR
Odisha,Balangir,"Balangir, Odisha",5/10/2020,2,2,0,0,0,0,0,0,OR
Odisha,Balangir,"Balangir, Odisha",5/11/2020,2,2,0,0,0,0,0,0,OR
Odisha,Balangir,"Balangir, Odisha",5/12/2020,2,2,0,0,0,0,0,0,OR
Odisha,Balangir,"Balangir, Odisha",5/13/2020,2,2,0,0,0,0,0,0,OR
Odisha,Balangir,"Balangir, Odisha",5/14/2020,2,2,0,0,0,0,0,0,OR
Odisha,Balangir,"Balangir, Odisha",5/15/2020,2,2,0,0,0,0,0,0,OR
Odisha,Balangir,"Balangir, Odisha",5/16/2020,2,2,0,0,0,0,0,0,OR
Odisha,Balasore,"Balasore, Odisha",5/2/2020,20,17,3,0,20,17,3,0,OR
Odisha,Balasore,"Balasore, Odisha",5/3/2020,21,17,4,0,1,0,1,0,OR
Odisha,Balasore,"Balasore, Odisha",5/4/2020,21,17,4,0,0,0,0,0,OR
Odisha,Balasore,"Balasore, Odisha",5/5/2020,24,20,4,0,3,3,0,0,OR
Odisha,Balasore,"Balasore, Odisha",5/6/2020,25,20,5,0,1,0,1,0,OR
Odisha,Balasore,"Balasore, Odisha",5/7/2020,27,22,5,0,2,2,0,0,OR
Odisha,Balasore,"Balasore, Odisha",5/8/2020,27,22,5,0,0,0,0,0,OR
Odisha,Balasore,"Balasore, Odisha",5/9/2020,27,18,9,0,0,-4,4,0,OR
Odisha,Balasore,"Balasore, Odisha",5/10/2020,42,33,9,0,15,15,0,0,OR
Odisha,Balasore,"Balasore, Odisha",5/11/2020,42,31,11,0,0,-2,2,0,OR
Odisha,Balasore,"Balasore, Odisha",5/12/2020,57,46,11,0,15,15,0,0,OR
Odisha,Balasore,"Balasore, Odisha",5/13/2020,90,70,20,0,33,24,9,0,OR
Odisha,Balasore,"Balasore, Odisha",5/14/2020,90,70,20,0,0,0,0,0,OR
Odisha,Balasore,"Balasore, Odisha",5/15/2020,102,81,21,0,12,11,1,0,OR
Odisha,Balasore,"Balasore, Odisha",5/16/2020,102,81,21,0,0,0,0,0,OR
Odisha,Baleshwar,"Baleshwar, Odisha",4/21/2020,8,8,0,0,8,8,0,0,OR
Odisha,Baleshwar,"Baleshwar, Odisha",4/22/2020,8,8,0,0,0,0,0,0,OR
Odisha,Baleshwar,"Baleshwar, Odisha",4/23/2020,10,10,0,0,2,2,0,0,OR
Odisha,Baleshwar,"Baleshwar, Odisha",4/24/2020,10,10,0,0,0,0,0,0,OR
Odisha,Baleshwar,"Baleshwar, Odisha",4/25/2020,10,10,0,0,0,0,0,0,OR
Odisha,Baleshwar,"Baleshwar, Odisha",4/26/2020,10,10,0,0,0,0,0,0,OR
Odisha,Baleshwar,"Baleshwar, Odisha",4/27/2020,16,16,0,0,6,6,0,0,OR
Odisha,Baleshwar,"Baleshwar, Odisha",4/28/2020,16,16,0,0,0,0,0,0,OR
Odisha,Baleshwar,"Baleshwar, Odisha",4/29/2020,19,19,0,0,3,3,0,0,OR
Odisha,Baleshwar,"Baleshwar, Odisha",4/30/2020,19,19,0,0,0,0,0,0,OR
Odisha,Baleshwar,"Baleshwar, Odisha",5/1/2020,20,17,3,0,1,-2,3,0,OR
Odisha,Bargarh,"Bargarh, Odisha",5/13/2020,0,0,0,0,0,0,0,0,OR
Odisha,Bargarh,"Bargarh, Odisha",5/14/2020,0,0,0,0,0,0,0,0,OR
Odisha,Bargarh,"Bargarh, Odisha",5/15/2020,0,0,0,0,0,0,0,0,OR
Odisha,Bargarh,"Bargarh, Odisha",5/16/2020,0,0,0,0,0,0,0,0,OR
Odisha,Bhadrak,"Bhadrak, Odisha",4/21/2020,8,6,2,0,8,6,2,0,OR
Odisha,Bhadrak,"Bhadrak, Odisha",4/22/2020,11,9,2,0,3,3,0,0,OR
Odisha,Bhadrak,"Bhadrak, Odisha",4/23/2020,11,9,2,0,0,0,0,0,OR
Odisha,Bhadrak,"Bhadrak, Odisha",4/24/2020,16,14,2,0,5,5,0,0,OR
Odisha,Bhadrak,"Bhadrak, Odisha",4/25/2020,16,14,2,0,0,0,0,0,OR
Odisha,Bhadrak,"Bhadrak, Odisha",4/26/2020,16,14,2,0,0,0,0,0,OR
Odisha,Bhadrak,"Bhadrak, Odisha",4/27/2020,16,14,2,0,0,0,0,0,OR
Odisha,Bhadrak,"Bhadrak, Odisha",4/28/2020,19,17,2,0,3,3,0,0,OR
Odisha,Bhadrak,"Bhadrak, Odisha",4/29/2020,19,17,2,0,0,0,0,0,OR
Odisha,Bhadrak,"Bhadrak, Odisha",4/30/2020,19,17,2,0,0,0,0,0,OR
Odisha,Bhadrak,"Bhadrak, Odisha",5/1/2020,19,10,9,0,0,-7,7,0,OR
Odisha,Bhadrak,"Bhadrak, Odisha",5/2/2020,19,10,9,0,0,0,0,0,OR
Odisha,Bhadrak,"Bhadrak, Odisha",5/3/2020,19,7,12,0,0,-3,3,0,OR
Odisha,Bhadrak,"Bhadrak, Odisha",5/4/2020,21,9,12,0,2,2,0,0,OR
Odisha,Bhadrak,"Bhadrak, Odisha",5/5/2020,21,9,12,0,0,0,0,0,OR
Odisha,Bhadrak,"Bhadrak, Odisha",5/6/2020,21,9,12,0,0,0,0,0,OR
Odisha,Bhadrak,"Bhadrak, Odisha",5/7/2020,21,9,12,0,0,0,0,0,OR
Odisha,Bhadrak,"Bhadrak, Odisha",5/8/2020,24,12,12,0,3,3,0,0,OR
Odisha,Bhadrak,"Bhadrak, Odisha",5/9/2020,25,13,12,0,1,1,0,0,OR
Odisha,Bhadrak,"Bhadrak, Odisha",5/10/2020,31,19,12,0,6,6,0,0,OR
Odisha,Bhadrak,"Bhadrak, Odisha",5/11/2020,31,16,15,0,0,-3,3,0,OR
Odisha,Bhadrak,"Bhadrak, Odisha",5/12/2020,31,16,15,0,0,0,0,0,OR
Odisha,Bhadrak,"Bhadrak, Odisha",5/13/2020,31,12,19,0,0,-4,4,0,OR
Odisha,Bhadrak,"Bhadrak, Odisha",5/14/2020,40,21,19,0,9,9,0,0,OR
Odisha,Bhadrak,"Bhadrak, Odisha",5/15/2020,46,25,21,0,6,4,2,0,OR
Odisha,Bhadrak,"Bhadrak, Odisha",5/16/2020,46,25,21,0,0,0,0,0,OR
Odisha,Boudh,"Boudh, Odisha",5/10/2020,3,3,0,0,3,3,0,0,OR
Odisha,Boudh,"Boudh, Odisha",5/11/2020,4,4,0,0,1,1,0,0,OR
Odisha,Boudh,"Boudh, Odisha",5/12/2020,4,4,0,0,0,0,0,0,OR
Odisha,Boudh,"Boudh, Odisha",5/13/2020,4,4,0,0,0,0,0,0,OR
Odisha,Boudh,"Boudh, Odisha",5/14/2020,4,4,0,0,0,0,0,0,OR
Odisha,Boudh,"Boudh, Odisha",5/15/2020,4,4,0,0,0,0,0,0,OR
Odisha,Boudh,"Boudh, Odisha",5/16/2020,4,4,0,0,0,0,0,0,OR
Odisha,Cuttack,"Cuttack, Odisha",4/21/2020,1,0,1,0,1,0,1,0,OR
Odisha,Cuttack,"Cuttack, Odisha",4/22/2020,1,0,1,0,0,0,0,0,OR
Odisha,Cuttack,"Cuttack, Odisha",4/23/2020,1,0,1,0,0,0,0,0,OR
Odisha,Cuttack,"Cuttack, Odisha",4/24/2020,1,0,1,0,0,0,0,0,OR
Odisha,Cuttack,"Cuttack, Odisha",4/25/2020,1,0,1,0,0,0,0,0,OR
Odisha,Cuttack,"Cuttack, Odisha",4/26/2020,1,0,1,0,0,0,0,0,OR
Odisha,Cuttack,"Cuttack, Odisha",4/27/2020,1,0,1,0,0,0,0,0,OR
Odisha,Cuttack,"Cuttack, Odisha",4/28/2020,1,0,1,0,0,0,0,0,OR
Odisha,Cuttack,"Cuttack, Odisha",4/29/2020,1,0,1,0,0,0,0,0,OR
Odisha,Cuttack,"Cuttack, Odisha",4/30/2020,1,0,1,0,0,0,0,0,OR
Odisha,Cuttack,"Cuttack, Odisha",5/1/2020,1,0,1,0,0,0,0,0,OR
Odisha,Cuttack,"Cuttack, Odisha",5/2/2020,1,0,1,0,0,0,0,0,OR
Odisha,Cuttack,"Cuttack, Odisha",5/3/2020,1,0,1,0,0,0,0,0,OR
Odisha,Cuttack,"Cuttack, Odisha",5/4/2020,1,0,1,0,0,0,0,0,OR
Odisha,Cuttack,"Cuttack, Odisha",5/5/2020,2,1,1,0,1,1,0,0,OR
Odisha,Cuttack,"Cuttack, Odisha",5/6/2020,2,1,1,0,0,0,0,0,OR
Odisha,Cuttack,"Cuttack, Odisha",5/7/2020,2,1,1,0,0,0,0,0,OR
Odisha,Cuttack,"Cuttack, Odisha",5/8/2020,2,1,1,0,0,0,0,0,OR
Odisha,Cuttack,"Cuttack, Odisha",5/9/2020,2,1,1,0,0,0,0,0,OR
Odisha,Cuttack,"Cuttack, Odisha",5/10/2020,2,1,1,0,0,0,0,0,OR
Odisha,Cuttack,"Cuttack, Odisha",5/11/2020,3,2,1,0,1,1,0,0,OR
Odisha,Cuttack,"Cuttack, Odisha",5/12/2020,3,2,1,0,0,0,0,0,OR
Odisha,Cuttack,"Cuttack, Odisha",5/13/2020,3,2,1,0,0,0,0,0,OR
Odisha,Cuttack,"Cuttack, Odisha",5/14/2020,3,2,1,0,0,0,0,0,OR
Odisha,Cuttack,"Cuttack, Odisha",5/15/2020,4,3,1,0,1,1,0,0,OR
Odisha,Cuttack,"Cuttack, Odisha",5/16/2020,10,9,1,0,6,6,0,0,OR
Odisha,Debagarh,"Debagarh, Odisha",4/29/2020,1,1,0,0,1,1,0,0,OR
Odisha,Debagarh,"Debagarh, Odisha",4/30/2020,1,1,0,0,0,0,0,0,OR
Odisha,Debagarh,"Debagarh, Odisha",5/1/2020,1,1,0,0,0,0,0,0,OR
Odisha,Deogarh,"Deogarh, Odisha",5/2/2020,1,1,0,0,1,1,0,0,OR
Odisha,Deogarh,"Deogarh, Odisha",5/3/2020,1,1,0,0,0,0,0,0,OR
Odisha,Deogarh,"Deogarh, Odisha",5/4/2020,1,1,0,0,0,0,0,0,OR
Odisha,Deogarh,"Deogarh, Odisha",5/5/2020,1,1,0,0,0,0,0,0,OR
Odisha,Deogarh,"Deogarh, Odisha",5/6/2020,1,1,0,0,0,0,0,0,OR
Odisha,Deogarh,"Deogarh, Odisha",5/7/2020,1,1,0,0,0,0,0,0,OR
Odisha,Deogarh,"Deogarh, Odisha",5/8/2020,1,1,0,0,0,0,0,0,OR
Odisha,Deogarh,"Deogarh, Odisha",5/9/2020,1,1,0,0,0,0,0,0,OR
Odisha,Deogarh,"Deogarh, Odisha",5/10/2020,1,1,0,0,0,0,0,0,OR
